plate,well,runtime,measure,run,measures_pp
S4L1,H02,45778,0.959,SR1_results_DRUGPLATES_2019-07-02,0.873
S4L1,H02,46756,0.957,SR1_results_DRUGPLATES_2019-07-02,0.871
S4L1,H02,47734,0.964,SR1_results_DRUGPLATES_2019-07-02,0.878
S4L1,H02,48705,0.965,SR1_results_DRUGPLATES_2019-07-02,0.879
S4L1,H02,49687,0.969,SR1_results_DRUGPLATES_2019-07-02,0.883
S4L1,H02,50669,0.973,SR1_results_DRUGPLATES_2019-07-02,0.887
S4L1,H02,51651,0.975,SR1_results_DRUGPLATES_2019-07-02,0.889
S4L1,H03,0,0.088,SR1_results_DRUGPLATES_2019-07-02,0
S4L1,H03,937,0.091,SR1_results_DRUGPLATES_2019-07-02,0.0030000000000000027
S4L1,H03,1876,0.091,SR1_results_DRUGPLATES_2019-07-02,0.0030000000000000027
S4L1,H03,2810,0.094,SR1_results_DRUGPLATES_2019-07-02,0.006000000000000005
S4L1,H03,3752,0.095,SR1_results_DRUGPLATES_2019-07-02,0.007000000000000006
S4L1,H03,4691,0.095,SR1_results_DRUGPLATES_2019-07-02,0.007000000000000006
S4L1,H03,5632,0.095,SR1_results_DRUGPLATES_2019-07-02,0.007000000000000006
S4L1,H03,6575,0.102,SR1_results_DRUGPLATES_2019-07-02,0.013999999999999999
S4L1,H03,7518,0.098,SR1_results_DRUGPLATES_2019-07-02,0.010000000000000009
S4L1,H03,8458,0.099,SR1_results_DRUGPLATES_2019-07-02,0.01100000000000001
S4L1,H03,9400,0.103,SR1_results_DRUGPLATES_2019-07-02,0.015
S4L1,H03,10340,0.103,SR1_results_DRUGPLATES_2019-07-02,0.015
S4L1,H03,11282,0.104,SR1_results_DRUGPLATES_2019-07-02,0.016
S4L1,H03,12223,0.106,SR1_results_DRUGPLATES_2019-07-02,0.018000000000000002
S4L1,H03,16008,0.113,SR1_results_DRUGPLATES_2019-07-02,0.02500000000000001
S4L1,H03,16960,0.116,SR1_results_DRUGPLATES_2019-07-02,0.02800000000000001
S4L1,H03,17911,0.126,SR1_results_DRUGPLATES_2019-07-02,0.038000000000000006
S4L1,H03,18862,0.127,SR1_results_DRUGPLATES_2019-07-02,0.03900000000000001
S4L1,H03,19818,0.132,SR1_results_DRUGPLATES_2019-07-02,0.04400000000000001
S4L1,H03,20775,0.141,SR1_results_DRUGPLATES_2019-07-02,0.05299999999999999
S4L1,H03,38011,0.559,SR1_results_DRUGPLATES_2019-07-02,0.4710000000000001
S4L1,H03,38973,0.59,SR1_results_DRUGPLATES_2019-07-02,0.502
S4L1,H03,39944,0.631,SR1_results_DRUGPLATES_2019-07-02,0.543
S4L1,H03,40916,0.659,SR1_results_DRUGPLATES_2019-07-02,0.5710000000000001
S4L1,H03,41886,0.691,SR1_results_DRUGPLATES_2019-07-02,0.603
S4L1,H03,42858,0.722,SR1_results_DRUGPLATES_2019-07-02,0.634
S4L1,H03,43829,0.746,SR1_results_DRUGPLATES_2019-07-02,0.658
S4L1,H03,44800,0.767,SR1_results_DRUGPLATES_2019-07-02,0.679
S4L1,H03,45778,0.783,SR1_results_DRUGPLATES_2019-07-02,0.6950000000000001
S4L1,H03,46756,0.781,SR1_results_DRUGPLATES_2019-07-02,0.6930000000000001
S4L1,H03,47734,0.784,SR1_results_DRUGPLATES_2019-07-02,0.6960000000000001
S4L1,H03,48705,0.785,SR1_results_DRUGPLATES_2019-07-02,0.6970000000000001
S4L1,H03,49687,0.787,SR1_results_DRUGPLATES_2019-07-02,0.6990000000000001
S4L1,H03,50669,0.784,SR1_results_DRUGPLATES_2019-07-02,0.6960000000000001
S4L1,H03,51651,0.784,SR1_results_DRUGPLATES_2019-07-02,0.6960000000000001
S4L1,H04,0,0.084,SR1_results_DRUGPLATES_2019-07-02,0
S4L1,H04,937,0.086,SR1_results_DRUGPLATES_2019-07-02,0.001999999999999988
S4L1,H04,1876,0.103,SR1_results_DRUGPLATES_2019-07-02,0.01899999999999999
S4L1,H04,2810,0.129,SR1_results_DRUGPLATES_2019-07-02,0.045
S4L1,H04,3752,0.154,SR1_results_DRUGPLATES_2019-07-02,0.06999999999999999
S4L1,H04,4691,0.175,SR1_results_DRUGPLATES_2019-07-02,0.09099999999999998
S4L1,H04,5632,0.195,SR1_results_DRUGPLATES_2019-07-02,0.111
S4L1,H04,6575,0.213,SR1_results_DRUGPLATES_2019-07-02,0.129
S4L1,H04,7518,0.231,SR1_results_DRUGPLATES_2019-07-02,0.14700000000000002
S4L1,H04,8458,0.245,SR1_results_DRUGPLATES_2019-07-02,0.16099999999999998
S4L1,H04,9400,0.26,SR1_results_DRUGPLATES_2019-07-02,0.176
S4L1,H04,10340,0.272,SR1_results_DRUGPLATES_2019-07-02,0.188
S4L1,H04,11282,0.285,SR1_results_DRUGPLATES_2019-07-02,0.20099999999999996
S4L1,H04,12223,0.296,SR1_results_DRUGPLATES_2019-07-02,0.21199999999999997
S4L1,H04,16008,0.335,SR1_results_DRUGPLATES_2019-07-02,0.251
S4L1,H04,16960,0.341,SR1_results_DRUGPLATES_2019-07-02,0.257
S4L1,H04,17911,0.348,SR1_results_DRUGPLATES_2019-07-02,0.26399999999999996
S4L1,H04,18862,0.355,SR1_results_DRUGPLATES_2019-07-02,0.27099999999999996
S4L1,H04,19818,0.361,SR1_results_DRUGPLATES_2019-07-02,0.27699999999999997
S4L1,H04,20775,0.367,SR1_results_DRUGPLATES_2019-07-02,0.283
S4L1,H04,38011,0.452,SR1_results_DRUGPLATES_2019-07-02,0.368
S4L1,H04,38973,0.46,SR1_results_DRUGPLATES_2019-07-02,0.376
S4L1,H04,39944,0.461,SR1_results_DRUGPLATES_2019-07-02,0.377
S4L1,H04,40916,0.469,SR1_results_DRUGPLATES_2019-07-02,0.38499999999999995
S4L1,H04,41886,0.474,SR1_results_DRUGPLATES_2019-07-02,0.38999999999999996
S4L1,H04,42858,0.476,SR1_results_DRUGPLATES_2019-07-02,0.39199999999999996
S4L1,H04,43829,0.476,SR1_results_DRUGPLATES_2019-07-02,0.39199999999999996
S4L1,H04,44800,0.484,SR1_results_DRUGPLATES_2019-07-02,0.39999999999999997
S4L1,H04,45778,0.49,SR1_results_DRUGPLATES_2019-07-02,0.40599999999999997
S4L1,H04,46756,0.495,SR1_results_DRUGPLATES_2019-07-02,0.411
S4L1,H04,47734,0.501,SR1_results_DRUGPLATES_2019-07-02,0.417
S4L1,H04,48705,0.509,SR1_results_DRUGPLATES_2019-07-02,0.425
S4L1,H04,49687,0.514,SR1_results_DRUGPLATES_2019-07-02,0.43
S4L1,H04,50669,0.52,SR1_results_DRUGPLATES_2019-07-02,0.436
S4L1,H04,51651,0.526,SR1_results_DRUGPLATES_2019-07-02,0.442
S4L1,H05,0,0.106,SR1_results_DRUGPLATES_2019-07-02,0
S4L1,H05,937,0.107,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L1,H05,1876,0.108,SR1_results_DRUGPLATES_2019-07-02,0.0020000000000000018
S4L1,H05,2810,0.109,SR1_results_DRUGPLATES_2019-07-02,0.0030000000000000027
S4L1,H05,3752,0.109,SR1_results_DRUGPLATES_2019-07-02,0.0030000000000000027
S4L1,H05,4691,0.11,SR1_results_DRUGPLATES_2019-07-02,0.0040000000000000036
S4L1,H05,5632,0.11,SR1_results_DRUGPLATES_2019-07-02,0.0040000000000000036
S4L1,H05,6575,0.111,SR1_results_DRUGPLATES_2019-07-02,0.0050000000000000044
S4L1,H05,7518,0.111,SR1_results_DRUGPLATES_2019-07-02,0.0050000000000000044
S4L1,H05,8458,0.112,SR1_results_DRUGPLATES_2019-07-02,0.006000000000000005
S4L1,H05,9400,0.113,SR1_results_DRUGPLATES_2019-07-02,0.007000000000000006
S4L1,H05,10340,0.113,SR1_results_DRUGPLATES_2019-07-02,0.007000000000000006
S4L1,H05,11282,0.114,SR1_results_DRUGPLATES_2019-07-02,0.008000000000000007
S4L1,H05,12223,0.115,SR1_results_DRUGPLATES_2019-07-02,0.009000000000000008
S4L1,H05,16008,0.118,SR1_results_DRUGPLATES_2019-07-02,0.011999999999999997
S4L1,H05,16960,0.118,SR1_results_DRUGPLATES_2019-07-02,0.011999999999999997
S4L1,H05,17911,0.119,SR1_results_DRUGPLATES_2019-07-02,0.012999999999999998
S4L1,H05,18862,0.119,SR1_results_DRUGPLATES_2019-07-02,0.012999999999999998
S4L1,H05,19818,0.12,SR1_results_DRUGPLATES_2019-07-02,0.013999999999999999
S4L1,H05,20775,0.12,SR1_results_DRUGPLATES_2019-07-02,0.013999999999999999
S4L1,H05,38011,0.139,SR1_results_DRUGPLATES_2019-07-02,0.033000000000000015
S4L1,H05,38973,0.14,SR1_results_DRUGPLATES_2019-07-02,0.034000000000000016
S4L1,H05,39944,0.143,SR1_results_DRUGPLATES_2019-07-02,0.03699999999999999
S4L1,H05,40916,0.143,SR1_results_DRUGPLATES_2019-07-02,0.03699999999999999
S4L1,H05,41886,0.145,SR1_results_DRUGPLATES_2019-07-02,0.03899999999999999
S4L1,H05,42858,0.143,SR1_results_DRUGPLATES_2019-07-02,0.03699999999999999
S4L1,H05,43829,0.141,SR1_results_DRUGPLATES_2019-07-02,0.03499999999999999
S4L1,H05,44800,0.142,SR1_results_DRUGPLATES_2019-07-02,0.03599999999999999
S4L1,H05,45778,0.142,SR1_results_DRUGPLATES_2019-07-02,0.03599999999999999
S4L1,H05,46756,0.141,SR1_results_DRUGPLATES_2019-07-02,0.03499999999999999
S4L1,H05,47734,0.14,SR1_results_DRUGPLATES_2019-07-02,0.034000000000000016
S4L1,H05,48705,0.142,SR1_results_DRUGPLATES_2019-07-02,0.03599999999999999
S4L1,H05,49687,0.142,SR1_results_DRUGPLATES_2019-07-02,0.03599999999999999
S4L1,H05,50669,0.141,SR1_results_DRUGPLATES_2019-07-02,0.03499999999999999
S4L1,H05,51651,0.139,SR1_results_DRUGPLATES_2019-07-02,0.033000000000000015
S4L1,H06,0,0.082,SR1_results_DRUGPLATES_2019-07-02,0
S4L1,H06,937,0.083,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L1,H06,1876,0.084,SR1_results_DRUGPLATES_2019-07-02,0.0020000000000000018
S4L1,H06,2810,0.085,SR1_results_DRUGPLATES_2019-07-02,0.0030000000000000027
S4L1,H06,3752,0.087,SR1_results_DRUGPLATES_2019-07-02,0.0049999999999999906
S4L1,H06,4691,0.088,SR1_results_DRUGPLATES_2019-07-02,0.0059999999999999915
S4L1,H06,5632,0.089,SR1_results_DRUGPLATES_2019-07-02,0.006999999999999992
S4L1,H06,6575,0.09,SR1_results_DRUGPLATES_2019-07-02,0.007999999999999993
S4L1,H06,7518,0.091,SR1_results_DRUGPLATES_2019-07-02,0.008999999999999994
S4L1,H06,8458,0.093,SR1_results_DRUGPLATES_2019-07-02,0.010999999999999996
S4L1,H06,9400,0.095,SR1_results_DRUGPLATES_2019-07-02,0.012999999999999998
S4L1,H06,10340,0.097,SR1_results_DRUGPLATES_2019-07-02,0.015
S4L1,H06,11282,0.099,SR1_results_DRUGPLATES_2019-07-02,0.017
S4L1,H06,12223,0.102,SR1_results_DRUGPLATES_2019-07-02,0.01999999999999999
S4L1,H06,16008,0.113,SR1_results_DRUGPLATES_2019-07-02,0.031
S4L1,H06,16960,0.117,SR1_results_DRUGPLATES_2019-07-02,0.035
S4L1,H06,17911,0.121,SR1_results_DRUGPLATES_2019-07-02,0.03899999999999999
S4L1,H06,18862,0.131,SR1_results_DRUGPLATES_2019-07-02,0.049
S4L1,H06,19818,0.14,SR1_results_DRUGPLATES_2019-07-02,0.05800000000000001
S4L1,H06,20775,0.155,SR1_results_DRUGPLATES_2019-07-02,0.073
S4L1,H06,38011,0.787,SR1_results_DRUGPLATES_2019-07-02,0.7050000000000001
S4L1,H06,38973,0.82,SR1_results_DRUGPLATES_2019-07-02,0.738
S4L1,H06,39944,0.869,SR1_results_DRUGPLATES_2019-07-02,0.787
S4L1,H06,40916,0.9,SR1_results_DRUGPLATES_2019-07-02,0.8180000000000001
S4L1,H06,41886,0.939,SR1_results_DRUGPLATES_2019-07-02,0.857
S4L1,H06,42858,0.921,SR1_results_DRUGPLATES_2019-07-02,0.8390000000000001
S4L1,H06,43829,0.931,SR1_results_DRUGPLATES_2019-07-02,0.8490000000000001
S4L1,H06,44800,0.928,SR1_results_DRUGPLATES_2019-07-02,0.8460000000000001
S4L1,H06,45778,0.935,SR1_results_DRUGPLATES_2019-07-02,0.8530000000000001
S4L1,H06,46756,0.924,SR1_results_DRUGPLATES_2019-07-02,0.8420000000000001
S4L1,H06,47734,0.931,SR1_results_DRUGPLATES_2019-07-02,0.8490000000000001
S4L1,H06,48705,0.923,SR1_results_DRUGPLATES_2019-07-02,0.8410000000000001
S4L1,H06,49687,0.925,SR1_results_DRUGPLATES_2019-07-02,0.8430000000000001
S4L1,H06,50669,0.935,SR1_results_DRUGPLATES_2019-07-02,0.8530000000000001
S4L1,H06,51651,0.918,SR1_results_DRUGPLATES_2019-07-02,0.8360000000000001
S4L1,H07,0,0.081,SR1_results_DRUGPLATES_2019-07-02,0
S4L1,H07,937,0.082,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L1,H07,1876,0.092,SR1_results_DRUGPLATES_2019-07-02,0.010999999999999996
S4L1,H07,2810,0.113,SR1_results_DRUGPLATES_2019-07-02,0.032
S4L1,H07,3752,0.133,SR1_results_DRUGPLATES_2019-07-02,0.052000000000000005
S4L1,H07,4691,0.154,SR1_results_DRUGPLATES_2019-07-02,0.073
S4L1,H07,5632,0.171,SR1_results_DRUGPLATES_2019-07-02,0.09000000000000001
S4L1,H07,6575,0.186,SR1_results_DRUGPLATES_2019-07-02,0.105
S4L1,H07,7518,0.2,SR1_results_DRUGPLATES_2019-07-02,0.11900000000000001
S4L1,H07,8458,0.212,SR1_results_DRUGPLATES_2019-07-02,0.131
S4L1,H07,9400,0.226,SR1_results_DRUGPLATES_2019-07-02,0.14500000000000002
S4L1,H07,10340,0.241,SR1_results_DRUGPLATES_2019-07-02,0.15999999999999998
S4L1,H07,11282,0.259,SR1_results_DRUGPLATES_2019-07-02,0.178
S4L1,H07,12223,0.271,SR1_results_DRUGPLATES_2019-07-02,0.19
S4L1,H07,16008,0.314,SR1_results_DRUGPLATES_2019-07-02,0.23299999999999998
S4L1,H07,16960,0.323,SR1_results_DRUGPLATES_2019-07-02,0.242
S4L1,H07,17911,0.331,SR1_results_DRUGPLATES_2019-07-02,0.25
S4L1,H07,18862,0.342,SR1_results_DRUGPLATES_2019-07-02,0.261
S4L1,H07,19818,0.35,SR1_results_DRUGPLATES_2019-07-02,0.26899999999999996
S4L1,H07,20775,0.361,SR1_results_DRUGPLATES_2019-07-02,0.27999999999999997
S4L1,H07,38011,0.872,SR1_results_DRUGPLATES_2019-07-02,0.791
S4L1,H07,38973,0.912,SR1_results_DRUGPLATES_2019-07-02,0.8310000000000001
S4L1,H07,39944,0.955,SR1_results_DRUGPLATES_2019-07-02,0.874
S4L1,H07,40916,0.993,SR1_results_DRUGPLATES_2019-07-02,0.912
S4L1,H07,41886,1.031,SR1_results_DRUGPLATES_2019-07-02,0.95
S4L1,H07,42858,1.065,SR1_results_DRUGPLATES_2019-07-02,0.984
S4L1,H07,43829,1.094,SR1_results_DRUGPLATES_2019-07-02,1.0130000000000001
S4L1,H07,44800,1.127,SR1_results_DRUGPLATES_2019-07-02,1.046
S4L1,H07,45778,1.157,SR1_results_DRUGPLATES_2019-07-02,1.076
S4L1,H07,46756,1.186,SR1_results_DRUGPLATES_2019-07-02,1.105
S4L1,H07,47734,1.199,SR1_results_DRUGPLATES_2019-07-02,1.118
S4L1,H07,48705,1.194,SR1_results_DRUGPLATES_2019-07-02,1.113
S4L1,H07,49687,1.186,SR1_results_DRUGPLATES_2019-07-02,1.105
S4L1,H07,50669,1.181,SR1_results_DRUGPLATES_2019-07-02,1.1
S4L1,H07,51651,1.172,SR1_results_DRUGPLATES_2019-07-02,1.091
S4L1,H08,0,0.083,SR1_results_DRUGPLATES_2019-07-02,0
S4L1,H08,937,0.084,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L1,H08,1876,0.085,SR1_results_DRUGPLATES_2019-07-02,0.0020000000000000018
S4L1,H08,2810,0.086,SR1_results_DRUGPLATES_2019-07-02,0.002999999999999989
S4L1,H08,3752,0.087,SR1_results_DRUGPLATES_2019-07-02,0.00399999999999999
S4L1,H08,4691,0.089,SR1_results_DRUGPLATES_2019-07-02,0.0059999999999999915
S4L1,H08,5632,0.089,SR1_results_DRUGPLATES_2019-07-02,0.0059999999999999915
S4L1,H08,6575,0.09,SR1_results_DRUGPLATES_2019-07-02,0.006999999999999992
S4L1,H08,7518,0.092,SR1_results_DRUGPLATES_2019-07-02,0.008999999999999994
S4L1,H08,8458,0.094,SR1_results_DRUGPLATES_2019-07-02,0.010999999999999996
S4L1,H08,9400,0.096,SR1_results_DRUGPLATES_2019-07-02,0.012999999999999998
S4L1,H08,10340,0.098,SR1_results_DRUGPLATES_2019-07-02,0.015
S4L1,H08,11282,0.101,SR1_results_DRUGPLATES_2019-07-02,0.018000000000000002
S4L1,H08,12223,0.103,SR1_results_DRUGPLATES_2019-07-02,0.01999999999999999
S4L1,H08,16008,0.12,SR1_results_DRUGPLATES_2019-07-02,0.03699999999999999
S4L1,H08,16960,0.127,SR1_results_DRUGPLATES_2019-07-02,0.044
S4L1,H08,17911,0.134,SR1_results_DRUGPLATES_2019-07-02,0.051000000000000004
S4L1,H08,18862,0.143,SR1_results_DRUGPLATES_2019-07-02,0.059999999999999984
S4L1,H08,19818,0.154,SR1_results_DRUGPLATES_2019-07-02,0.071
S4L1,H08,20775,0.168,SR1_results_DRUGPLATES_2019-07-02,0.085
S4L1,H08,38011,0.92,SR1_results_DRUGPLATES_2019-07-02,0.8370000000000001
S4L1,H08,38973,0.962,SR1_results_DRUGPLATES_2019-07-02,0.879
S4L1,H08,39944,1.01,SR1_results_DRUGPLATES_2019-07-02,0.927
S4L1,H08,40916,1.053,SR1_results_DRUGPLATES_2019-07-02,0.97
S4L1,H08,41886,1.099,SR1_results_DRUGPLATES_2019-07-02,1.016
S4L1,H08,42858,1.123,SR1_results_DRUGPLATES_2019-07-02,1.04
S4L1,H08,43829,1.135,SR1_results_DRUGPLATES_2019-07-02,1.052
S4L1,H08,44800,1.141,SR1_results_DRUGPLATES_2019-07-02,1.058
S4L1,H08,45778,1.141,SR1_results_DRUGPLATES_2019-07-02,1.058
S4L1,H08,46756,1.137,SR1_results_DRUGPLATES_2019-07-02,1.054
S4L1,H08,47734,1.142,SR1_results_DRUGPLATES_2019-07-02,1.059
S4L1,H08,48705,1.139,SR1_results_DRUGPLATES_2019-07-02,1.056
S4L1,H08,49687,1.146,SR1_results_DRUGPLATES_2019-07-02,1.063
S4L1,H08,50669,1.151,SR1_results_DRUGPLATES_2019-07-02,1.068
S4L1,H08,51651,1.149,SR1_results_DRUGPLATES_2019-07-02,1.066
S4L1,H09,0,0.082,SR1_results_DRUGPLATES_2019-07-02,0
S4L1,H09,937,0.083,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L1,H09,1876,0.085,SR1_results_DRUGPLATES_2019-07-02,0.0030000000000000027
S4L1,H09,2810,0.086,SR1_results_DRUGPLATES_2019-07-02,0.00399999999999999
S4L1,H09,3752,0.087,SR1_results_DRUGPLATES_2019-07-02,0.0049999999999999906
S4L1,H09,4691,0.088,SR1_results_DRUGPLATES_2019-07-02,0.0059999999999999915
S4L1,H09,5632,0.09,SR1_results_DRUGPLATES_2019-07-02,0.007999999999999993
S4L1,H09,6575,0.091,SR1_results_DRUGPLATES_2019-07-02,0.008999999999999994
S4L1,H09,7518,0.093,SR1_results_DRUGPLATES_2019-07-02,0.010999999999999996
S4L1,H09,8458,0.095,SR1_results_DRUGPLATES_2019-07-02,0.012999999999999998
S4L1,H09,9400,0.096,SR1_results_DRUGPLATES_2019-07-02,0.013999999999999999
S4L1,H09,10340,0.099,SR1_results_DRUGPLATES_2019-07-02,0.017
S4L1,H09,11282,0.101,SR1_results_DRUGPLATES_2019-07-02,0.019000000000000003
S4L1,H09,12223,0.103,SR1_results_DRUGPLATES_2019-07-02,0.02099999999999999
S4L1,H09,16008,0.11,SR1_results_DRUGPLATES_2019-07-02,0.027999999999999997
S4L1,H09,16960,0.112,SR1_results_DRUGPLATES_2019-07-02,0.03
S4L1,H09,17911,0.115,SR1_results_DRUGPLATES_2019-07-02,0.033
S4L1,H09,18862,0.12,SR1_results_DRUGPLATES_2019-07-02,0.03799999999999999
S4L1,H09,19818,0.124,SR1_results_DRUGPLATES_2019-07-02,0.041999999999999996
S4L1,H09,20775,0.132,SR1_results_DRUGPLATES_2019-07-02,0.05
S4L1,H09,38011,0.546,SR1_results_DRUGPLATES_2019-07-02,0.464
S4L1,H09,38973,0.581,SR1_results_DRUGPLATES_2019-07-02,0.49899999999999994
S4L1,H09,39944,0.625,SR1_results_DRUGPLATES_2019-07-02,0.543
S4L1,H09,40916,0.659,SR1_results_DRUGPLATES_2019-07-02,0.5770000000000001
S4L1,H09,41886,0.705,SR1_results_DRUGPLATES_2019-07-02,0.623
S4L1,H09,42858,0.739,SR1_results_DRUGPLATES_2019-07-02,0.657
S4L1,H09,43829,0.776,SR1_results_DRUGPLATES_2019-07-02,0.6940000000000001
S4L1,H09,44800,0.809,SR1_results_DRUGPLATES_2019-07-02,0.7270000000000001
S4L1,H09,45778,0.843,SR1_results_DRUGPLATES_2019-07-02,0.761
S4L1,H09,46756,0.859,SR1_results_DRUGPLATES_2019-07-02,0.777
S4L1,H09,47734,0.878,SR1_results_DRUGPLATES_2019-07-02,0.796
S4L1,H09,48705,0.888,SR1_results_DRUGPLATES_2019-07-02,0.806
S4L1,H09,49687,0.896,SR1_results_DRUGPLATES_2019-07-02,0.8140000000000001
S4L1,H09,50669,0.896,SR1_results_DRUGPLATES_2019-07-02,0.8140000000000001
S4L1,H09,51651,0.904,SR1_results_DRUGPLATES_2019-07-02,0.8220000000000001
S4L1,H10,0,0.079,SR1_results_DRUGPLATES_2019-07-02,0
S4L1,H10,937,0.082,SR1_results_DRUGPLATES_2019-07-02,0.0030000000000000027
S4L1,H10,1876,0.104,SR1_results_DRUGPLATES_2019-07-02,0.024999999999999994
S4L1,H10,2810,0.135,SR1_results_DRUGPLATES_2019-07-02,0.05600000000000001
S4L1,H10,3752,0.16,SR1_results_DRUGPLATES_2019-07-02,0.081
S4L1,H10,4691,0.185,SR1_results_DRUGPLATES_2019-07-02,0.106
S4L1,H10,5632,0.206,SR1_results_DRUGPLATES_2019-07-02,0.127
S4L1,H10,6575,0.222,SR1_results_DRUGPLATES_2019-07-02,0.14300000000000002
S4L1,H10,7518,0.241,SR1_results_DRUGPLATES_2019-07-02,0.16199999999999998
S4L1,H10,8458,0.256,SR1_results_DRUGPLATES_2019-07-02,0.177
S4L1,H10,9400,0.27,SR1_results_DRUGPLATES_2019-07-02,0.191
S4L1,H10,10340,0.283,SR1_results_DRUGPLATES_2019-07-02,0.20399999999999996
S4L1,H10,11282,0.296,SR1_results_DRUGPLATES_2019-07-02,0.21699999999999997
S4L1,H10,12223,0.308,SR1_results_DRUGPLATES_2019-07-02,0.22899999999999998
S4L1,H10,16008,0.345,SR1_results_DRUGPLATES_2019-07-02,0.26599999999999996
S4L1,H10,16960,0.351,SR1_results_DRUGPLATES_2019-07-02,0.27199999999999996
S4L1,H10,17911,0.36,SR1_results_DRUGPLATES_2019-07-02,0.28099999999999997
S4L1,H10,18862,0.368,SR1_results_DRUGPLATES_2019-07-02,0.289
S4L1,H10,19818,0.372,SR1_results_DRUGPLATES_2019-07-02,0.293
S4L1,H10,20775,0.377,SR1_results_DRUGPLATES_2019-07-02,0.298
S4L1,H10,38011,0.467,SR1_results_DRUGPLATES_2019-07-02,0.388
S4L1,H10,38973,0.476,SR1_results_DRUGPLATES_2019-07-02,0.39699999999999996
S4L1,H10,39944,0.478,SR1_results_DRUGPLATES_2019-07-02,0.39899999999999997
S4L1,H10,40916,0.483,SR1_results_DRUGPLATES_2019-07-02,0.40399999999999997
S4L1,H10,41886,0.488,SR1_results_DRUGPLATES_2019-07-02,0.409
S4L1,H10,42858,0.494,SR1_results_DRUGPLATES_2019-07-02,0.415
S4L1,H10,43829,0.495,SR1_results_DRUGPLATES_2019-07-02,0.416
S4L1,H10,44800,0.499,SR1_results_DRUGPLATES_2019-07-02,0.42
S4L1,H10,45778,0.51,SR1_results_DRUGPLATES_2019-07-02,0.431
S4L1,H10,46756,0.515,SR1_results_DRUGPLATES_2019-07-02,0.436
S4L1,H10,47734,0.517,SR1_results_DRUGPLATES_2019-07-02,0.438
S4L1,H10,48705,0.527,SR1_results_DRUGPLATES_2019-07-02,0.448
S4L1,H10,49687,0.533,SR1_results_DRUGPLATES_2019-07-02,0.454
S4L1,H10,50669,0.532,SR1_results_DRUGPLATES_2019-07-02,0.453
S4L1,H10,51651,0.542,SR1_results_DRUGPLATES_2019-07-02,0.463
S4L1,H11,0,0.104,SR1_results_DRUGPLATES_2019-07-02,0
S4L1,H11,937,0.106,SR1_results_DRUGPLATES_2019-07-02,0.0020000000000000018
S4L1,H11,1876,0.106,SR1_results_DRUGPLATES_2019-07-02,0.0020000000000000018
S4L1,H11,2810,0.106,SR1_results_DRUGPLATES_2019-07-02,0.0020000000000000018
S4L1,H11,3752,0.106,SR1_results_DRUGPLATES_2019-07-02,0.0020000000000000018
S4L1,H11,4691,0.107,SR1_results_DRUGPLATES_2019-07-02,0.0030000000000000027
S4L1,H11,5632,0.107,SR1_results_DRUGPLATES_2019-07-02,0.0030000000000000027
S4L1,H11,6575,0.107,SR1_results_DRUGPLATES_2019-07-02,0.0030000000000000027
S4L1,H11,7518,0.108,SR1_results_DRUGPLATES_2019-07-02,0.0040000000000000036
S4L1,H11,8458,0.108,SR1_results_DRUGPLATES_2019-07-02,0.0040000000000000036
S4L1,H11,9400,0.108,SR1_results_DRUGPLATES_2019-07-02,0.0040000000000000036
S4L1,H11,10340,0.109,SR1_results_DRUGPLATES_2019-07-02,0.0050000000000000044
S4L1,H11,11282,0.109,SR1_results_DRUGPLATES_2019-07-02,0.0050000000000000044
S4L1,H11,12223,0.109,SR1_results_DRUGPLATES_2019-07-02,0.0050000000000000044
S4L1,H11,16008,0.11,SR1_results_DRUGPLATES_2019-07-02,0.006000000000000005
S4L1,H11,16960,0.11,SR1_results_DRUGPLATES_2019-07-02,0.006000000000000005
S4L1,H11,17911,0.11,SR1_results_DRUGPLATES_2019-07-02,0.006000000000000005
S4L1,H11,18862,0.111,SR1_results_DRUGPLATES_2019-07-02,0.007000000000000006
S4L1,H11,19818,0.11,SR1_results_DRUGPLATES_2019-07-02,0.006000000000000005
S4L1,H11,20775,0.11,SR1_results_DRUGPLATES_2019-07-02,0.006000000000000005
S4L1,H11,38011,0.114,SR1_results_DRUGPLATES_2019-07-02,0.010000000000000009
S4L1,H11,38973,0.114,SR1_results_DRUGPLATES_2019-07-02,0.010000000000000009
S4L1,H11,39944,0.115,SR1_results_DRUGPLATES_2019-07-02,0.01100000000000001
S4L1,H11,40916,0.114,SR1_results_DRUGPLATES_2019-07-02,0.010000000000000009
S4L1,H11,41886,0.115,SR1_results_DRUGPLATES_2019-07-02,0.01100000000000001
S4L1,H11,42858,0.115,SR1_results_DRUGPLATES_2019-07-02,0.01100000000000001
S4L1,H11,43829,0.114,SR1_results_DRUGPLATES_2019-07-02,0.010000000000000009
S4L1,H11,44800,0.114,SR1_results_DRUGPLATES_2019-07-02,0.010000000000000009
S4L1,H11,45778,0.115,SR1_results_DRUGPLATES_2019-07-02,0.01100000000000001
S4L1,H11,46756,0.115,SR1_results_DRUGPLATES_2019-07-02,0.01100000000000001
